itemid,locationid,transactiondate,transferquantity
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-01,-9
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-12-12,-1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-11-09,-2
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-01-15,-1
a0W5700000OaJ2cEAF,a0XD000000588bIMAQ,2020-02-10,0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-06,-3
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-21,-7
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-07-02,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-01,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-27,-2
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-08-12,0
a0W5700000MYVQOEA5,a0X5700000xnRgfEAE,2018-12-14,-7
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-08,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-14,-4
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-11-26,21
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-12,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-11,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-11-18,-1
a0W5700000MYVQOEA5,a0X57000011fDISEA2,2019-04-03,-3
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-05-03,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-18,-19
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-24,-9
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-24,0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-05-02,-6
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-23,-3
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-11,0
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-05,-13
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-09,-3
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-03-31,-4
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-03-08,-6
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-14,-5
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-15,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-29,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-04-20,-6
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-03,-7
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-08,-2
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-12,19
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-06,-1
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-30,-4
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-29,-5
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-17,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-10,-1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-08,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-17,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-30,-7
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2020-03-06,-1
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-10-24,0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-19,-9
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-16,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-23,2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-30,-3
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-26,-4
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-06-25,-5
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-28,0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-07,-13
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-08,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-01,-4
a0W5700000MYVQOEA5,a0X5700000mB0JIEA0,2019-07-11,-7
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-05,-1
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2020-02-24,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-06-28,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-05,-4
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-21,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-10,-2
a0W5700000MYVQOEA5,a0X5700000mB0JIEA0,2018-09-06,-3
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-06-12,-1
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-11-13,-1
a0W5700000OaJ2cEAF,a0X57000011fDIcEAM,2019-08-02,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-07,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-23,-3
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-26,-2
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2019-11-05,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-06,-3
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2020-01-10,-1
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2018-06-13,-13
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-08-15,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-22,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-28,-3
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-18,35
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-09-29,-1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-03-03,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-23,-5
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-05,-29
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-19,-3
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-03,-4
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-08,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-28,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-04-04,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-15,-11
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-14,-2
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-09-23,-1
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-04-22,-1
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-04,1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-16,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-03,-11
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-13,-2
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-02-18,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-02,-4
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-22,-36
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-05,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-28,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-07-09,-1
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-05-20,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-08,-2
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-13,-3
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-11-05,-1
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-09-30,-2
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-02-10,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-01,-1
a0W5700000OaJ2cEAF,a0X57000011fDIcEAM,2019-08-28,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-08-10,-1
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-07-11,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-01,-34
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-15,-5
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-11-13,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-26,-24
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-06-17,-4
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-10,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-10-26,19
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-25,-3
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-04,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-10-04,-2
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2020-01-07,-2
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-18,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-16,-7
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2020-03-30,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-11,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-05,-1
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-13,-4
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-01,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-20,1
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-12-01,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-12-29,-3
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-04-22,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-19,-1
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-30,-1
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2019-01-29,-30
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-10-25,-259
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2018-09-16,-2
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-03,-5
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-09-12,-27
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2020-03-09,-6
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-10-07,-7
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-03-07,171
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-08,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-03,-5
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-05-08,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-21,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-05-16,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-25,-2
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-06-27,13
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-12,-5
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-06,-6
a0W5700000OaJ2cEAF,a0X5700001C7jz6EAB,2019-07-15,-1
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2019-06-03,-5
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-11,-12
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-12-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-06-06,-3
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-11,-7
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-24,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-02,-6
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-25,-5
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-05-13,-3
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-07,-5
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-08,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-22,-6
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-16,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-01-30,-9
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-09-10,-5
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-06-11,0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-16,-9
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-10,-5
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-07-27,210
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-17,-3
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-07-19,-1
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-09-02,-2
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-06-20,0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-22,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-18,-3
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-04,-5
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-07-18,-3
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-11,-12
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-04,-21
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2020-01-30,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-05-21,-2
a0W5700000OaJ2cEAF,a0X57000011fDIcEAM,2019-10-20,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-04-15,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-07,-4
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-18,-2
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-11,-6
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-12-17,-2
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-10-17,20
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-20,0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-25,-5
a0W5700000OaJ2cEAF,a0X5700000hcYHYEA2,2019-09-26,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-25,-1
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-01-22,0
a0W5700000OaJ2cEAF,a0X5700001C7jz6EAB,2019-07-01,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-10-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-23,-11
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-07-15,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-23,-1
a0W5700000MYVQOEA5,a0X57000011fDISEA2,2019-06-25,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-06,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-19,-2
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2020-01-15,0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-10-18,-3
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2020-02-13,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-01-16,-1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-01,-1
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-09-14,0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-03-12,-3
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-17,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-14,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-05-23,-1
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-12-11,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-10,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-28,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-12,-2
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-09-03,-1
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-06-21,2
a0W5700000MYVQOEA5,a0X57000011fDISEA2,2019-09-26,-2
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2019-09-27,-1
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-05-29,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-27,-3
a0W5700000OaJ2cEAF,a0X57000019oxgJEAQ,2020-04-06,50
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-11-03,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-27,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-30,-2
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-15,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-12,-23
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-01,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-20,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-20,-30
a0W5700000MYVQOEA5,a0X5700000mB0JIEA0,2019-01-07,-5
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-12,-3
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-01-28,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-04-03,-31
a0W5700000OaJ2cEAF,a0X5700001C7jz6EAB,2019-10-11,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-21,-15
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2019-08-15,-200
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-10,-5
a0W5700000MYVQOEA5,a0X57000019oxgdEAA,2020-05-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-08,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-26,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-17,-4
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-11-21,-48
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-14,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-20,-6
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-26,-8
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-10,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-17,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-17,-2
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2020-03-24,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-09,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-02-13,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-13,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-09,-1
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-07,-4
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-09,-9
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-12,-3
a0W5700000MYVQOEA5,a0X57000011fDISEA2,2019-05-07,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-05-22,-6
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-30,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-14,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-15,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-06-02,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-16,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-03,-2
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-08,-7
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-17,-1
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-12-19,-4
a0W5700000MYVQOEA5,a0XD000000588bIMAQ,2018-04-30,0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-26,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-02-01,-1
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-06,-3
a0W5700000OaJ2cEAF,a0X57000011fDIcEAM,2019-09-01,-4
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-19,-58
a0W5700000OaJ2cEAF,a0X57000011fDIcEAM,2020-01-17,-6
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-20,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-29,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-12-07,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-05,-5
a0W5700000MYVQOEA5,a0XD000000SKq1hMAD,2018-06-04,-33
a0W5700000MYVQOEA5,a0X57000018NbJPEA0,2018-10-17,-1
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-08-07,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-15,-7
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-28,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-19,-24
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-27,-12
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-25,-2
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-05,-5
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-03,-7
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2020-02-26,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-26,-6
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-03,-1
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2018-12-17,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-22,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-05,-4
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-04,-4
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-22,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-20,-14
a0W5700000MYVQOEA5,a0X5700000xnRgfEAE,2018-10-17,4
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2018-12-03,139
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-10,0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-18,-2
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-09-05,-9
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-11,-3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-14,-2
a0W5700000OaJ2cEAF,a0X5700000hcYHYEA2,2020-01-30,3
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-09-15,-1
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-13,-1
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-01-23,-1
a0W5700000OaJ2cEAF,a0XD000000SKq1hMAD,2019-10-27,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-29,-2
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-02,-11
a0W5700000OaJ2cEAF,a0X5700001C7jz6EAB,2019-07-30,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-06,-19
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2018-10-23,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-28,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-05-22,-25
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-03-25,24
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-09,-13
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-04,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-19,-1
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2019-04-16,-1
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-09-04,-1
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-14,-5
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-10,-6
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-21,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-02,-16
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-09-27,-8
a0W5700000OaJ2cEAF,a0XD000000588bDMAQ,2019-11-05,-1
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-11-02,-2
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-06,-1
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-02-05,-5
a0W5700000OaJ2cEAF,a0X5700000xnRgkEAE,2019-08-12,-1
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-09-17,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-12-10,-1
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-18,-1
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-01-03,-6
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-07,-3
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-09-21,0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-06-16,-2
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-12-09,0
a0W5700000OaJ2cEAF,a0XD000000588bIMAQ,2019-04-23,0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-12,-7
